Id,ActivityDay,StepTotal,Day of Week,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
user_thirtytwo,4/20/2016,3147,Wednesday,2188,744,139,10,0,0,1.74,0.28,0.00
user_thirtytwo,4/21/2016,144,Thursday,1720,1431,9,0,0,0,0.09,0.00,0.00
user_thirtytwo,4/22/2016,4068,Friday,2419,817,195,20,1,0,2.27,0.28,0.05
user_thirtytwo,4/23/2016,5245,Saturday,2748,795,232,45,8,0,2.75,0.44,0.16
user_thirtytwo,4/24/2016,400,Sunday,1799,1410,19,8,3,0,0.16,0.05,0.04
user_thirtytwo,4/25/2016,0,Monday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,4/26/2016,1321,Tuesday,1928,1360,80,0,0,0,0.85,0.00,0.00
user_thirtytwo,4/27/2016,1758,Wednesday,2067,900,112,0,0,0,1.13,0.00,0.00
user_thirtytwo,4/28/2016,6157,Thursday,2780,714,310,0,0,0,3.94,0.00,0.00
user_thirtytwo,4/29/2016,8360,Friday,3101,634,380,14,6,0,4.93,0.28,0.14
user_thirtytwo,4/30/2016,7174,Saturday,2896,749,301,20,10,0,3.91,0.36,0.33
user_thirtytwo,5/1/2016,1619,Sunday,1962,834,79,0,0,0,1.04,0.00,0.00
user_thirtytwo,5/2/2016,1831,Monday,2015,916,101,0,0,0,1.17,0.00,0.00
user_thirtytwo,5/3/2016,2421,Tuesday,2297,739,156,0,0,0,1.55,0.00,0.00
user_thirtytwo,5/4/2016,2283,Wednesday,2067,848,129,0,0,0,1.46,0.00,0.00
user_thirtytwo,5/5/2016,0,Thursday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,5/6/2016,0,Friday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,5/7/2016,0,Saturday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,5/8/2016,0,Sunday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,5/9/2016,0,Monday,1688,1440,0,0,0,0,0.00,0.00,0.00
user_thirtytwo,5/10/2016,0,Tuesday,57,48,0,0,0,0,0.00,0.00,0.00
user_thirtythree,4/12/2016,23186,Tuesday,3921,1036,312,7,85,0,7.82,0.34,12.22
user_thirtythree,4/13/2016,15337,Wednesday,3566,1098,216,18,108,0,5.64,0.38,3.55
user_thirtythree,4/14/2016,21129,Thursday,3793,1061,298,13,68,0,7.75,0.59,10.55
user_thirtythree,4/15/2016,13422,Friday,3934,1052,281,1,106,0,7.01,0.05,0.05
user_thirtythree,4/16/2016,29326,Saturday,4547,888,429,29,94,0,10.71,1.21,13.24
user_thirtythree,4/17/2016,15118,Sunday,3545,1060,307,15,58,0,8.79,0.07,0.00
user_thirtythree,4/18/2016,11423,Monday,2761,1215,191,5,29,0,5.94,0.27,2.44
user_thirtythree,4/19/2016,18785,Tuesday,3676,1131,214,13,82,0,5.03,0.18,12.15
user_thirtythree,4/20/2016,19948,Wednesday,3679,1123,225,19,73,0,6.34,0.69,11.02
user_thirtythree,4/21/2016,19377,Thursday,3659,1119,226,13,82,0,4.89,0.42,12.29
user_thirtythree,4/22/2016,18258,Friday,3427,1141,236,2,61,0,5.97,0.03,10.23
user_thirtythree,4/23/2016,11200,Saturday,3891,1032,300,6,102,0,7.40,0.00,0.00
user_thirtythree,4/24/2016,16674,Sunday,3455,1148,227,1,64,0,4.69,0.01,11.01
user_thirtythree,4/25/2016,12986,Monday,3802,1101,218,8,113,0,6.27,0.07,2.37
user_thirtythree,4/26/2016,11101,Tuesday,2860,1157,258,3,22,0,6.50,0.13,1.76
user_thirtythree,4/27/2016,23629,Wednesday,3808,1104,235,8,93,0,7.10,0.44,13.07
user_thirtythree,4/28/2016,14890,Thursday,3060,1143,231,8,58,0,5.97,0.38,4.93
user_thirtythree,4/29/2016,9733,Friday,2698,1207,210,5,18,0,5.79,0.17,1.38
user_thirtythree,4/30/2016,27745,Saturday,4398,1089,223,4,124,0,4.93,0.08,21.66
user_thirtythree,5/1/2016,10930,Sunday,2786,1226,166,12,36,0,4.57,0.57,3.13
user_thirtythree,5/2/2016,4790,Monday,2189,1335,105,0,0,0,3.56,0.00,0.00
user_thirtythree,5/3/2016,10818,Tuesday,2817,1189,229,3,19,0,6.67,0.10,1.39
user_thirtythree,5/4/2016,18193,Wednesday,3477,1154,212,8,66,0,5.53,0.31,10.42
user_thirtythree,5/5/2016,14055,Thursday,3052,1170,188,15,67,0,4.37,0.82,5.46
user_thirtythree,5/6/2016,21727,Friday,4015,1095,232,17,96,0,6.16,0.29,12.79
user_thirtythree,5/7/2016,12332,Saturday,4142,1036,271,28,105,0,6.99,0.96,0.08
user_thirtythree,5/8/2016,10686,Sunday,2847,1174,245,4,17,0,6.80,0.20,1.08
user_thirtythree,5/9/2016,20226,Monday,3710,1131,217,19,73,0,6.24,0.80,11.10
user_thirtythree,5/10/2016,10733,Tuesday,2832,1187,224,11,18,0,6.28,0.46,1.35
user_thirtythree,5/11/2016,21420,Wednesday,3832,1127,213,12,88,0,5.89,0.41,13.22
user_thirtythree,5/12/2016,8064,Thursday,1849,770,137,1,23,0,4.25,0.04,1.82
